id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
9c6dfde4-7ce7-45cc-86fc-ecdeb8e6666a,Valerie Brown,valerie.brown@hotmail.com,Investor,Hall-Jones,"Novakmouth, Antarctica (the territory South of 60 deg S)",Connecting doctors with AI system through a climate marketplace.,"With expertise in data science, Valerie Brown has previously contributed to OpenAI. They are passionate about product design and focus on delivering impactful research.","BioTech, marketplace, AI",pre-seed,https://linkedin.com/in/kristen77,
aaf97192-f2cf-47de-baa6-f1ed397ae008,Juan Bennett,juan.bennett@gmail.com,Co-Founder,Frazier Ltd,"Millerport, South Georgia and the South Sandwich Islands",Creating AI-powered tools for consumers to improve scale faster.,Juan Bennett combines experience in computer science with strong skills in cloud systems. They have built solutions for patients and achieved faster product launches.,"Crypto, healthcare, AI",seed,https://linkedin.com/in/jennifermiller,
4fe98af4-9e93-4568-9a12-ae347739a82d,Michael Walters,michael.walters@gmail.com,Other,"Price, Ward and Davis","Seanview, Bosnia and Herzegovina",A platform that connects developers and developers through cloud hosting.,Michael Walters combines experience in biotechnology with strong skills in data science. They have built solutions for teachers and achieved impactful research.,"Edtech, Legal, healthcare",none,https://linkedin.com/in/christopherjordan,
164f035f-ae0a-4db0-b39b-19a76c7cd849,Kayla Garcia,kayla.garcia@yahoo.com,Investor,Gomez Inc,"Michelletown, French Guiana",Providing patients with fundraising that drives save time.,"With expertise in robotics, Kayla Garcia has previously contributed to AntlerIndia. They are passionate about finance and focus on delivering impactful research.","robotics, AI, Crypto",series A,https://linkedin.com/in/fhughes,Potential collaboration with Tesla on mentorship.
74bba820-b885-496f-bdd0-0f95c0a43d42,Kristin Haney,kristin.haney@gmail.com,PM,Armstrong and Sons,"Jacksonview, Gabon",A new way for consumers to access customer support in healthcare.,Kristin Haney combines experience in biotechnology with strong skills in UI/UX design. They have built solutions for teachers and achieved faster product launches.,"Crypto, consumer, Edtech",growth,https://linkedin.com/in/trevor12,
53047231-2a55-409e-9743-ebe6ee58b85c,Jason Washington,jason.washington@outlook.com,Other,Ward and Sons,"Wheelerborough, Kuwait",Providing doctors with delivery that drives save time.,Jason Washington combines experience in engineering with strong skills in machine learning. They have built solutions for patients and achieved reduced errors.,"marketplace, b2b, AI",seed,https://linkedin.com/in/tayloradam,
db77d4f3-0bc4-4415-9660-0699a5f388ff,Ryan James,ryan.james@yahoo.com,Founder,Alexander-Jordan,"West Malik, Yemen",A new way for patients to access mentorship in AI.,Ryan James combines experience in engineering with strong skills in cloud systems. They have built solutions for patients and achieved reduced errors.,"healthcare, Edtech, Logistics",growth,https://linkedin.com/in/timothythompson,Positive early feedback from developers using platform.
a5fe3cdf-c5a6-4b09-b6ad-352c62bf30d7,Francis Navarro,francis.navarro@hotmail.com,Other,"Henry, Johnston and Sanchez","Ramirezfurt, Haiti",On-demand delivery for small businesses in the edtech space.,"With expertise in robotics, Francis Navarro has previously contributed to Amazon. They are passionate about finance and focus on delivering reduced errors.","Legal, Edtech, fintech",growth,https://linkedin.com/in/frederickjames,Seeking advisors for teachers-focused growth.
ba3e4531-2dbf-47bb-a69c-f0b694a07149,Catherine Saunders MD,catherine.saunders.md@yahoo.com,Investor,"Murray, Erickson and Gonzales","Marieland, Svalbard & Jan Mayen Islands",Simplifying fraud detection in climate using mobile app.,Catherine Saunders MD combines experience in product design with strong skills in cloud systems. They have built solutions for consumers and achieved faster product launches.,"AI, healthcare, b2b",pre-seed,https://linkedin.com/in/ichambers,
96e0bcce-dcd3-4f7e-aa68-e63c495b0351,Dana Hopkins,dana.hopkins@gmail.com,Co-Founder,"Henderson, Bennett and Cole","Aguilarside, Madagascar",Connecting teachers with AI system through a Marketing marketplace.,Dana Hopkins has a background in engineering with over 3 years of experience. They have worked at Stripe and specialize in cloud systems. Their work has led to faster product launches.,"BioTech, Edtech, robotics",growth,https://linkedin.com/in/ystephens,
9fb160b8-bbf3-4d47-993a-76683883c0dc,Meredith Burnett,meredith.burnett@outlook.com,Other,"Little, Miller and Mack","Gabrielton, Mongolia",A platform that connects patients and patients through mentorship.,Meredith Burnett combines experience in finance with strong skills in robotics. They have built solutions for consumers and achieved scalable systems.,"Edtech, Legal, robotics",pre-seed,https://linkedin.com/in/vrasmussen,
71393cdd-6b08-4d75-a36c-edacbc7431f3,Jessica Smith,jessica.smith@yahoo.com,Other,Walker-Burgess,"South Neil, Kyrgyz Republic",Creating AI-powered tools for teachers to improve increase access.,"With expertise in robotics, Jessica Smith has previously contributed to Microsoft. They are passionate about engineering and focus on delivering scalable systems.","consumer, Crypto, marketplace",none,https://linkedin.com/in/michaeljohnson,
be17f753-e3e2-4593-b657-9a739387b9d8,Jason Nixon,jason.nixon@outlook.com,Investor,Guerra Ltd,"West Larry, Korea",Building a Marketing platform that helps developers increase access.,Jason Nixon combines experience in finance with strong skills in robotics. They have built solutions for consumers and achieved faster product launches.,"marketplace, b2b, Edtech",growth,https://linkedin.com/in/adrianabailey,
7191c278-73e8-4bfa-a620-7eb5fc6d0c00,Nathan Chavez,nathan.chavez@outlook.com,Co-Founder,Evans Ltd,"North Melindaville, Philippines",A climate solution that automates reporting for small businesses.,Nathan Chavez combines experience in product design with strong skills in machine learning. They have built solutions for patients and achieved scalable systems.,"robotics, BioTech, Legal",growth,https://linkedin.com/in/sarahyang,
1aab3599-4a85-4f71-aede-0257e14db2e6,Kristen Rivera,kristen.rivera@gmail.com,Other,Mullen-Hall,"Sotoburgh, Northern Mariana Islands",Helping doctors in fintech scale faster with AI system.,"With expertise in cloud systems, Kristen Rivera has previously contributed to Amazon. They are passionate about engineering and focus on delivering faster product launches.","BioTech, robotics, consumer",growth,https://linkedin.com/in/vfoster,
2edfae4e-e918-4ba7-acc3-a3a024913683,Christina Vargas,christina.vargas@gmail.com,Co-Founder,Smith-Lewis,"Karenland, Morocco",Smart mobile app that solves education gaps for consumers.,Christina Vargas has a background in biotechnology with over 11 years of experience. They have worked at OpenAI and specialize in data science. Their work has led to faster product launches.,"BioTech, marketplace, healthcare",series A,https://linkedin.com/in/lloydamanda,Follow up with Tesla about partnership.
f249c77b-8801-4d49-8af8-e46dfca3e33b,Craig Wilson,craig.wilson@gmail.com,Investor,"Huffman, Rose and Fowler","Carrshire, Brazil",A robotics solution that automates fraud detection for patients.,Craig Wilson has a background in product design with over 4 years of experience. They have worked at AntlerIndia and specialize in machine learning. Their work has led to faster product launches.,"Legal, healthcare, AI",seed,https://linkedin.com/in/michael79,Raised interest from Apple investors.
fbbe819f-f181-4997-9294-aaa7260f321b,Michael Mcbride,michael.mcbride@hotmail.com,Other,"Lawrence, Powers and Edwards","West Daryl, Holy See (Vatican City State)",Building a fintech platform that helps teachers increase access.,"With expertise in machine learning, Michael Mcbride has previously contributed to Stripe. They are passionate about biotechnology and focus on delivering reduced errors.","healthcare, Logistics, Legal",growth,https://linkedin.com/in/williambarnes,
29b033b2-396d-406a-bc73-4b0347e36462,James Lopez,james.lopez@gmail.com,Engineer,"Medina, Ellison and Arias","New Garrett, France",A climate solution that automates reporting for developers.,James Lopez has a background in biotechnology with over 12 years of experience. They have worked at Apple and specialize in robotics. Their work has led to faster product launches.,"BioTech, Legal, healthcare",growth,https://linkedin.com/in/jacobwilkinson,
42e4384a-b7a7-4abf-ac5c-31d1cf2352a5,Sharon Crane,sharon.crane@gmail.com,Engineer,Taylor-Ochoa,"Ortizfort, Israel",A platform that connects small businesses and small businesses through marketing support.,Sharon Crane has a background in biotechnology with over 4 years of experience. They have worked at Apple and specialize in AI. Their work has led to faster product launches.,"consumer, Crypto, BioTech",seed,https://linkedin.com/in/fburns,
ea3c8641-5a0c-4153-a519-cdbca58e7619,Rebecca Walker,rebecca.walker@outlook.com,Other,Hill PLC,"Garymouth, Mongolia",On-demand analytics for consumers in the AI space.,Rebecca Walker has a background in finance with over 6 years of experience. They have worked at Neuralink and specialize in data science. Their work has led to impactful research.,"consumer, marketplace, Logistics",series A,https://linkedin.com/in/hdunn,
7a5ce4e5-de30-4825-8bfa-ebd60a976062,Debra Daniels,debra.daniels@outlook.com,Engineer,Weaver-Sherman,"Paynechester, Bosnia and Herzegovina",Providing doctors with customer support that drives save time.,Debra Daniels has a background in finance with over 4 years of experience. They have worked at Tesla and specialize in machine learning. Their work has led to faster product launches.,"Legal, b2b, Logistics",pre-seed,https://linkedin.com/in/kennethkidd,Seeking advisors for developers-focused growth.
42d8b1e2-a821-464e-b8f1-a998b5912393,Gregory Montoya,gregory.montoya@outlook.com,Co-Founder,Grimes-Wilson,"East Lisa, Namibia",Providing consumers with fundraising that drives reduce costs.,Gregory Montoya combines experience in biotechnology with strong skills in cloud systems. They have built solutions for teachers and achieved reduced errors.,"Legal, Logistics, marketplace",series A,https://linkedin.com/in/michelle96,Follow up with Neuralink about partnership.
e6a64d37-47e6-45b7-b90a-bc0d969e9237,Charles Clark,charles.clark@gmail.com,Other,Trujillo PLC,"Amandaside, Chile",A edtech solution that automates data entry for small businesses.,Charles Clark combines experience in finance with strong skills in data science. They have built solutions for developers and achieved scalable systems.,"fintech, Legal, Edtech",growth,https://linkedin.com/in/tiffany44,
0b444a32-4815-4c47-8da8-7d320f8867dc,Tiffany Robertson,tiffany.robertson@hotmail.com,Engineer,"Ochoa, Taylor and Brady","Sellersview, Tonga",On-demand customer support for doctors in the climate space.,"With expertise in cloud systems, Tiffany Robertson has previously contributed to Amazon. They are passionate about finance and focus on delivering faster product launches.","marketplace, Crypto, Logistics",pre-seed,https://linkedin.com/in/jacquelineanderson,
33c7ad33-9e2f-4a7e-bc29-6c3fb6dd97a4,Frank Wright,frank.wright@outlook.com,Co-Founder,"Long, Thomas and Chen","Brooksland, North Macedonia",Developing mobile app to solve education gaps in AI.,Frank Wright combines experience in computer science with strong skills in cloud systems. They have built solutions for consumers and achieved reduced errors.,"marketplace, BioTech, b2b",none,https://linkedin.com/in/powellkara,
0d394dbc-798c-4cb5-a4e9-fe4ee174c24d,Sherry Gibson,sherry.gibson@yahoo.com,Investor,Murphy-Smith,"Lake Teresastad, Thailand",On-demand analytics for teachers in the AI space.,"With expertise in AI, Sherry Gibson has previously contributed to OpenAI. They are passionate about biotechnology and focus on delivering faster product launches.","Logistics, BioTech, fintech",none,https://linkedin.com/in/flynnraymond,
1421b1bd-8f09-457b-b65e-cccde0f32405,Samantha Simpson,samantha.simpson@hotmail.com,PM,Clayton-Morgan,"New Melissa, Solomon Islands",Developing platform to solve education gaps in AI.,Samantha Simpson combines experience in finance with strong skills in robotics. They have built solutions for patients and achieved impactful research.,"marketplace, AI, healthcare",pre-seed,https://linkedin.com/in/patricia00,
